timestamp,pid,process_name,memory_mb
2026/05/01 01:39:06.166,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 01:39:06.166,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 01:49:06.203,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 01:49:06.203,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 01:59:06.238,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 01:59:06.238,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:09:06.274,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:09:06.274,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:19:06.311,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:19:06.311,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:29:06.347,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:29:06.347,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:39:06.383,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:39:06.383,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:49:06.421,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:49:06.421,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 02:59:06.458,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 02:59:06.458,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 03:09:06.496,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 03:09:06.496,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 03:19:06.531,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
2026/05/01 03:19:06.531,2108948,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,16471.0
2026/05/01 03:29:06.565,2064990,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,4471.0
